seg_word,count_word,,,
森林 百匯  -  The   Lin   台中林 酒店  -  台中 【 台中林 酒店 森林 百匯 】 EZTABLE   獨家 方案 ， 平日 午   /   晚餐 吃 到 飽優 惠價   $ 1 	 035   / 人   ( 原價$ 1 	 089 ) -  4,48,,,
森林 百匯  -  The   Lin   台中林 酒店  -  台中 【 台中林 酒店 森林 百匯 】 EZTABLE   獨家 方案 ， 平日 午   /   晚餐 吃 到 飽優 惠價   $ 1 	 035   / 人   ( 原價$ 1 	 089 ) -  5,48,,,
森林 百匯  -  The   Lin   台中林 酒店  -  台中 【 台中林 酒店 森林 百匯 】 EZTABLE   獨家 方案 ， 假日 下午 茶 吃 到 飽優 惠價   $ 825   / 人   ( 原價$ 869 ) -  2,41,,,
森林 百匯  -  The   Lin   台中林 酒店  -  台中 【 台中林 酒店 森林 百匯 】 EZTABLE   獨家 方案 ， 假日 下午 茶 吃 到 飽優 惠價   $ 825   / 人   ( 原價$ 869 ) -  4,41,,,
森林 百匯  -  The   Lin   台中林 酒店  -  台中 【 台中林 酒店 森林 百匯 】 EZTABLE   獨家 方案 ， 假日 午   /   晚餐 吃 到 飽優 惠價   $ 1 	 245   / 人   ( 原價$ 1 	 309 ) -  2,48,,,
森林 百匯  -  The   Lin   台中林 酒店  -  台中 【 台中林 酒店 森林 百匯 】 EZTABLE   獨家 方案 ， 假日 午   /   晚餐 吃 到 飽優 惠價   $ 1 	 245   / 人   ( 原價$ 1 	 309 ) -  5,48,,,
森林 百匯  -  The   Lin   台中林 酒店  -  台中 【 台中林 酒店 森林 百匯 】 EZTABLE   獨家 方案 ， 假日 午   /   晚餐 吃 到 飽優 惠價   $ 1 	 245   / 人   ( 原價$ 1 	 309 ) -  6,48,,,
棲蘭 中餐廳   棲蘭山莊  -  力麗 馬告 生態 園區  -  宜蘭 【 棲蘭 中餐廳 - 棲蘭山莊 】 EZTABLE   獨家 方案 ， 晚間 套餐   特別 優惠價   $ 400/ 人   ( 原價$ 440 ) ( 含 服務費 ) -  7,41,,,
湯之島 足體 養生 會館  -  全身 按摩   60   min  -   1,14,,,
湯之島 足體 養生 會館  -  限時 閃購 ｜ 全身 按摩   60   min  -   1,17,,,
湯之島 足體 養生 會館  -  湯之島 全身 精油   SPA   90   min  -   1,17,,,
湯布院 足體 養生 會館  -  全身 經絡 按摩   60   min  -   1,15,,,
湯布院 足體 養生 會館  -  全身 精油   SPA     90   min  -   1,17,,,
湯布院 足體 養生 會館  -  全身 精油   SPA   60   min  -   1,16,,,
湯布院 足體 養生 會館  -  全身 精油 SPA   60   min  -   1,15,,,
湯布院 足體 養生 會館  -  腳底 按摩   70   min  -   1,14,,,
湯布院 足體 養生 會館  -  腳底 按摩   70   min  -   2,14,,,
滋養 製菓  -  12 入 － 栗子 饅頭  -  2,10,,,
滋養 製菓  -  18 入 － 栗子 饅頭  -  1,10,,,
犇   和 牛館   燒肉 . 鐵板 燒  -  微風 廣場  -  台北 【 犇   和 牛館   鐵板燒 . 燒肉  -  微風 廣場 】 EZTABLE   獨家 方案 ， 平假日 午餐 預付$ 899   / 人 ， 享 『 Prime 沙朗牛 排 海陸 燒肉 獨享餐 』 乙客 ！ （ 原價 1480 元 ） -  1 < br > 台北 【 犇   和 牛館   燒肉 . 鐵板 燒  -  微風 廣場 】 EZTABLE   限時 優惠 ， 平假日 極致 海陸 單人 套餐     $ 855/ 人 （ 原價$ 1480 ) -  1,95,,,
犇   和 牛館   燒肉 . 鐵板 燒  -  微風 廣場  -  台北 【 犇   和 牛館   鐵板燒 . 燒肉  -  微風 廣場 】 EZTABLE   獨家 方案 ， 鐵板 燒區 ： 預付   $ 880   / 人 ， 現場 可 抵用   $ 1000   元 消費 ！  -  6,55,,,
犇   和 牛館   燒肉 . 鐵板 燒  -  微風 廣場  -  台北 【 犇   和 牛館   鐵板燒 . 燒肉  -  微風 廣場 】 EZTABLE   獨家 方案 ， 鐵板 燒區 ： 預付   $ 880   / 人 ， 現場 可 抵用   $ 1000   元 消費 ！ （ 鐵板 燒料理桌 僅 限   8   席 ， 超過   8   席請 於 完成 訂位 後 ， 電洽 服務 人員 ） ( 優惠 不得 與 其他 優惠 併 用 	 亦 不 適用 於 折抵 優惠 套餐 ) -  2,95,,,
犇   和 牛館   鐵板燒 . 燒肉  -  微風 廣場  -  台北 【 犇   和 牛館   鐵板燒 . 燒肉  -  微風 廣場 】 EZTABLE   獨家 方案 ， 鐵板 燒區 ： 每人 預付   $ 1000 ， 現場 可 抵用   $ 1100 消費 ！  -  1 < br > 台北 【 犇   和 牛館   鐵板燒 . 燒肉  -  微風 廣場 】 EZTABLE   獨家 方案 ， 鐵板 燒區 ： 每人 預付   $ 2000 ， 現場 可 抵用   $ 2250   消費 ！  -  1,92,,,
犇   鐵板 燒  -  安和 本館  -  台北 【 犇   鐵板 燒  -  安和 本館 】 EZTABLE   獨家 方案 ， 預付   $ 1750/ 人 ， 現場 結帳 折抵   $ 2000   消費 ！  -  2,40,,,
犇   鐵板 燒  -  安和 本館  -  台北 【 犇   鐵板 燒  -  安和 本館 】 EZTABLE   獨家 優惠 ， 預付   $ 1750   / 人 ， 現場 可 抵用   $ 2000   元 消費 	 	 加 贈 現 刨 夏季 新鮮 松露 及 House   Wine 或 軟性 飲料 一 杯 ( 價值   540 元 ) ( 優惠 不得 與 其他 優惠 併 用 	 亦 不 適用 於 折抵 優惠 套餐 ) -  2,82,,,
犇   鐵板 燒  -  微風 信義館  -  台北 【   犇   】 EZTABLE   獨家 方案 ， 每人 預付   2000   元 ， 現場 可 抵用   2250   元 消費 ！  -  2,37,,,
犇   鐵板 燒  -  微風 信義館  -  台北 【   犇   】 EZTABLE   獨家 方案 ， 每人 預付   2000   元 ， 現場 可 抵用   2250   元 消費 ！  -  5,37,,,
犇   鐵板 燒  -  微風 信義館  -  台北 【 犇   鐵板 燒  -  微風 信義館 】 EZTABLE   獨家 方案 ， 預付   $ 1750/ 人 ， 現場 結帳 可 抵用   $ 2000   消費 ！  -  2,41,,,
犇   鐵板 燒  -  微風 信義館  -  台北 【 犇   鐵板 燒  -  微風 信義館 】 EZTABLE   獨家 方案 ， 預付   $ 1750/ 人 ， 現場 結帳 可 抵用   $ 2000   消費 ！  -  4,41,,,
粧扮 一生  -  豐原店  -  局部 曲線 雕塑 護理  -  1,11,,,
絲蜜 而 美容 會館  -  緊緻 淨化 保養   45   min ｜ 獨家 贈 七 彩 光療  -  1,20,,,
絲蜜 而 美容 會館  -  臉部 水潤 亮白 保養   60   min   |   FunNow 獨家  -  1,20,,,
舒心源 養生 會館  -  全身 按摩 舒壓   60   min  -   1,14,,,
舒心 精緻 美容 美體 舒壓 會館  -  舒心經絡 指 油壓   80   min  -   1,17,,,
華山町 餐酒館  -  台北 【 天成文旅  -  華山町 餐酒館 】 EZTABLE   情人節 方案 ， 預付 晚餐 時段 【 雙人 調酒 + 火山卷 】 ， 享優 惠價   $ 990 ( 原價   $ 1155 )   用餐 日期 2/3~2/16  -  1,42,,,
華山町 餐酒館  -  台北 【 天成文旅  -  華山町 餐酒館 】 EZTABLE   獨家 方案 ， 週一 至 週四 預付   $ 300/ 人 ， 可 抵 現場 消費   $ 330/ 人  -  2,34,,,
華山町 餐酒館  -  台北 【 天成文旅  -  華山町 餐酒館 】 EZTABLE   獨家 方案 ， 週五 至 週日 預付   $ 300/ 人 ， 贈寶 比輕 乳酪 蛋糕 一 顆 （ 價值   $ 60 ） -  8,37,,,
貳拾 陸巷   Somebody   Cafe   -   Pizza   +   烘蛋   +   飲品 擇 二 ｜ 雙人 套餐  -  1,25,,,
貴堡 遞 - 中壢店  -  中壢 【 貴堡遞 （ 中壢店 ） 】   EZTABLE 獨家 方案 ， 預付   $ 150/ 人   用餐 可 抵   $ 180   消費  -  3,33,,,
貴膚人 美妍 健康   SPA   概念館  -  妝感 娃 娃眼   6D   輕美睫   400   根  -  1,21,,,
貴膚人 美妍 健康   SPA   概念館  -  經典 手部 凝膠款   90   min  -   1,18,,,
開飯 川 食堂  -  文心店  -  全台 【 開飯川食堂 】 EZTABLE   獨家 方案 ， 平 、 假日 預付   $ 450/ 人 ， 可 抵 現場 消費   $ 500  -   4,34,,,
開飯 川 食堂  -  台中店  -  全台 【 開飯川食堂 】 EZTABLE   獨家 方案 ， 平 、 假日 預付   $ 500/ 人 ， 可 折抵 現場$ 500 消費 享獨家 保留位   -  4,33,,,
開飯 川 食堂  -  忠孝店  -  全台 【 開飯川食堂 】 EZTABLE   獨家 方案 ， 平 、 假日 預付   $ 500/ 人 ， 可 折抵 現場$ 500 消費 享獨家 保留位   -  2,33,,,
開機 咖啡   Rolling   Café  -  台北 【 Rolling   Café 開機 咖啡 】 EZTABLE   獨家 方案 ， 預付   $ 250/ 人 ， 結帳 折 抵 300 元  -  2,33,,,
雅朵義 大利 餐酒館   Osteria   Rialto  -  台北 【 雅朵義 大利 餐酒館   Osteria   Rialto 】 EZTABLE 獨家 方案 ， 預付$ 500/ 人 ， 可 抵 現場 消費$ 600  -   4,34,,,
集 饗樂 自助 百匯  -  晶悅 國際 飯店  -  桃園 【 集饗樂 自助 百匯 】 EZTABLE   獨家 方案 ， 平日 午餐 、 晚餐 特別 優惠價   $ 578/ 人 （ 原價   $ 605 ） -  1,37,,,
雲天 自助 餐廳  -  礁溪 老爺 酒店  -  宜蘭 【 雲天 自助 餐廳 - 礁溪 老爺 酒店 】 EZTABLE   獨家 方案 ， 大人 平日 午餐 吃 到 飽 特別 優惠價   820   元 / 人 （ 原價   968   元 ） -  1,45,,,
雲天 自助 餐廳  -  礁溪 老爺 酒店  -  宜蘭 【 雲天 自助 餐廳 - 礁溪 老爺 酒店 】 EZTABLE   獨家 方案 ， 大人 平日 午餐 吃 到 飽 特別 優惠價   820   元 / 人 （ 原價   968   元 ） -  2,45,,,
雲天 自助 餐廳  -  礁溪 老爺 酒店  -  宜蘭 【 雲天 自助 餐廳 - 礁溪 老爺 酒店 】 EZTABLE   獨家 方案 ， 大人 平日 午餐 吃 到 飽 特別 優惠價   820   元 / 人 （ 原價   968   元 ） -  5,45,,,
雲天 自助 餐廳  -  礁溪 老爺 酒店  -  宜蘭 【 雲天 自助 餐廳 - 礁溪 老爺 酒店 】 EZTABLE   獨家 方案 ， 大人 平日 晚餐 吃 到 飽 特別 優惠價   940   元 / 人 （ 原價 1133 元 ） -  2,43,,,
雲天 自助 餐廳  -  礁溪 老爺 酒店  -  宜蘭 【 雲天 自助 餐廳 - 礁溪 老爺 酒店 】 EZTABLE   獨家 方案 ， 大人 平日 晚餐 吃 到 飽 特別 優惠價   940   元 / 人 （ 原價 1133 元 ） -  5,43,,,
雲天 自助 餐廳  -  礁溪 老爺 酒店  -  宜蘭 【 雲天 自助 餐廳 - 礁溪 老爺 酒店 】 EZTABLE   獨家 方案 ， 大人 假日 晚餐 吃 到 飽 特別 優惠價   1030   元 / 人 （ 原價 1133 元 ） -  3,43,,,
雲天 自助 餐廳  -  礁溪 老爺 酒店  -  宜蘭 【 雲天 自助 餐廳 - 礁溪 老爺 酒店 】 EZTABLE2020 花 賞美食節 	 週一 至 週五 晚餐 優惠 價$ 900/ 人 （ 原價$ 1133 ） -  2,35,,,
雲軒 西餐廳   La   Rotisserie   -   君品 酒店  -  台北 【 雲軒 西餐廳  -  君品 酒店 】 EZTABLE   獨家 方案 ， 週一 到 週日   午餐 / 晚餐   四 人 同行 ， 每位 預付   $   1 	 999 ， 共享戰 斧牛 、 羊 、 豬 ( 三選二 )   + 加拿大 活 龍蝦 二 隻 及 自助 吧餐檯   ( 原價＄ 13156 ) -  1,71,,,
雲軒 西餐廳   La   Rotisserie   -   君品 酒店  -  台北 【 雲軒 西餐廳 - 君品 酒店 】 EZTABLE   保留位 ， 預付 訂金   $ 500/ 人 ， 可 預訂   加拿大 活 龍蝦 一 隻 + 繽紛 沙拉 吧 吃 到 飽優 惠價   $ 1099   ( 原價$ 2398 )   剩餘 餐費 請 於 現場 付款 ， 預付額 可 抵   $ 500   消費 ！  -  1,74,,,
雲軒 西餐廳   La   Rotisserie   -   君品 酒店  -  台北 【 雲軒 西餐廳 - 君品 酒店 】 EZTABLE   保留位 ， 預付 訂金   $ 500/ 人 ， 可 預訂   加拿大 活 龍蝦 一 隻 + 繽紛 沙拉 吧 吃 到 飽優 惠價   $ 1099   ( 原價$ 2398 )   剩餘 餐費 請 於 現場 付款 ， 預付額 可 抵   $ 500   消費 ！  -  2,74,,,
雲軒 西餐廳   La   Rotisserie   -   君品 酒店  -  台北 【 雲軒 西餐廳 - 君品 酒店 】 EZTABLE   保留位 ， 預付 訂金   $ 500/ 人 ， 可 預訂   加拿大 活 龍蝦 二 隻 + 繽紛 沙拉 吧 吃 到 飽優 惠價   $ 1759   ( 原價$ 5808 )   剩餘 餐費 請 於 現場 付款 ， 預付額 可 抵   $ 500   消費 ！  -  2,74,,,
雲軒 西餐廳   La   Rotisserie   -   君品 酒店  -  台北 【 雲軒 西餐廳 - 君品 酒店 】 EZTABLE   保留位 ， 預付 訂金   $ 500/ 人 ， 可 預訂   加拿大 活 龍蝦 吃 到 飽+ 繽紛 沙拉 吧 吃 到 飽優 惠價   $ 2859   ( 原價$ 8228 )   剩餘 餐費 請 於 現場 付款 ， 預付額 可 抵   $ 500   消費 ！  -  2,74,,,
雲軒 西餐廳   La   Rotisserie   -   君品 酒店  -  台北 【 雲軒 西餐廳 - 君品 酒店 】 EZTABLE   獨家 方案 ，   1 - 4 人   預付   $ 500/ 桌 ， 可 預定 頂級 牛排 吃 到 飽 ， 並 適用 現場 所有 優惠 ！  -  1,53,,,
雲軒 西餐廳   La   Rotisserie   -   君品 酒店  -  台北 【 雲軒 西餐廳 - 君品 酒店 】 EZTABLE   獨家 方案 ， 主餐 ： 加拿大 活 龍蝦   一 隻   +   繽紛 沙拉 吧 吃 到 飽優 惠價   $ 1099/ 人 ( 原價$ 2398 ) ) -  2,53,,,
雲軒 西餐廳   La   Rotisserie   -   君品 酒店  -  台北 【 雲軒 西餐廳 - 君品 酒店 】 EZTABLE   獨家 方案 ， 主餐 ： 加拿大 活 龍蝦   一 隻   +   繽紛 沙拉 吧 吃 到 飽優 惠價   $ 1099/ 人 ( 原價$ 2398 ) ) -  2 < br > 台北 【 雲軒 西餐廳 - 君品 酒店 】 EZTABLE   獨家 方案 ， 主餐 ： 法式 小 羔羊 襯 薄 荷蘑菇醬   +   繽紛 沙拉 吧 吃 到 飽優 惠價   $ 1759/ 人 ( 含 服務費 ) -  1,96,,,
雲軒 西餐廳   La   Rotisserie   -   君品 酒店  -  台北 【 雲軒 西餐廳 - 君品 酒店 】 EZTABLE   獨家 方案 ， 主餐 ： 加拿大 活 龍蝦   一 隻   +   繽紛 沙拉 吧 吃 到 飽優 惠價   $ 1099/ 人 ( 原價$ 2398 ) ) -  3,53,,,
雲軒 西餐廳   La   Rotisserie   -   君品 酒店  -  台北 【 雲軒 西餐廳 - 君品 酒店 】 EZTABLE   獨家 方案 ， 主餐 ： 加拿大 活 龍蝦   二 隻   +   繽紛 沙拉 吧 吃 到 飽優 惠價   $ 1759/ 人 ( 原價$ 5808 ) ) -  2,53,,,
雲軒 西餐廳   La   Rotisserie   -   君品 酒店  -  台北 【 雲軒 西餐廳 - 君品 酒店 】 EZTABLE   獨家 方案 ， 主餐 ： 加拿大 活 龍蝦   二 隻   +   繽紛 沙拉 吧 吃 到 飽優 惠價   $ 1759/ 人 ( 原價$ 5808 ) ) -  3 < br > 台北 【 雲軒 西餐廳 - 君品 酒店 】 EZTABLE   獨家 方案 ， 主餐 ： 美國 安格斯 黑毛牛 厚切 肋眼   6oz   +   繽紛 沙拉 吧 吃 到 飽優 惠價   $ 1759/ 人 ( 含 服務費 ) -  1,97,,,
雲軒 西餐廳   La   Rotisserie   -   君品 酒店  -  台北 【 雲軒 西餐廳 - 君品 酒店 】 EZTABLE   獨家 方案 ， 主餐 ： 加拿大 活 龍蝦   吃 到 飽   +   繽紛 沙拉 吧 吃 到 飽優 惠價   $ 2859/ 人 ( 原價$ 8228 ) -  2,53,,,
雲軒 西餐廳   La   Rotisserie   -   君品 酒店  -  台北 【 雲軒 西餐廳 - 君品 酒店 】 EZTABLE   獨家 方案 ， 平假日 午 晚餐   主餐 ： 炭烤 美國 頂級 六 盎司 菲力 牛排 乙份   +   繽紛 沙拉 吧 吃 到 飽優 惠價   $ 2539   ( 原價$ 2618 ) -  1 < br > 台北 【 雲軒 西餐廳 - 君品 酒店 】 EZTABLE   獨家 方案 ， 平假日 午 晚餐   主餐 ： 炭烤 美國 熊本 赤毛 和 牛   8 oz   乙份   +   繽紛 沙拉 吧 吃 到 飽優 惠價   $ 3073   ( 原價$ 3168 ) -  1,110,,,
雲軒 西餐廳   La   Rotisserie   -   君品 酒店  -  台北 【 雲軒 西餐廳 - 君品 酒店 】 EZTABLE   獨家 方案 ， 平假日 午 晚餐   主餐 ： 碳烤 加拿大 活 龍蝦佐 海膽 奶油   + 海鮮 餐檯 吃 到 飽優 惠價   $ 2302/ 人   ( 原價$ 2398 ) -  2,55,,,
雲軒 西餐廳   La   Rotisserie   -   君品 酒店  -  台北 【 雲軒 西餐廳 - 君品 酒店 】 EZTABLE   獨家 方案 ， 平假日 午 晚餐   主餐 ： 辣味克里歐燉 加拿大 龍蝦   + 海鮮 餐檯 吃 到 飽優 惠價   $ 2302/ 人   ( 原價$ 2398 ) -  1 < br > 台北 【 雲軒 西餐廳 - 君品 酒店 】 EZTABLE   獨家 方案 ， 平假日 午 晚餐   主餐 ： 爐烤 蟹肉鑲 加拿大 龍蝦 佐白蘭 地香 草醬   + 海鮮 餐檯 吃 到 飽優 惠價   $ 2619/ 人   ( 原價$ 2728 ) -  1,99,,,
雲軒 西餐廳   La   Rotisserie   -   君品 酒店  -  台北 【 雲軒 西餐廳 - 君品 酒店 】 EZTABLE   獨家 方案 ， 平假日 午餐   主餐 ： 黑麥 啤酒醃 葛瑪蘭 極 黑豬 排 佐梅子 蘋果醬   +   海鮮 餐檯 吃 到 飽優 惠價   $ 1457/ 人   ( 原價$ 1518 ) -  2,57,,,
雲軒 西餐廳   La   Rotisserie   -   君品 酒店  -  台北 【 雲軒 西餐廳 - 君品 酒店 】 EZTABLE   獨家 方案 ， 平假日 晚餐   主餐 ： 黑麥 啤酒醃 葛瑪蘭 極 黑豬 排 佐梅子 蘋果醬   + 海鮮 餐檯 吃 到 飽優 惠價   $ 1668/ 人   ( 原價$ 1738 ) -  2 < br > 台北 【 雲軒 西餐廳 - 君品 酒店 】 EZTABLE   獨家 方案 ， 平假日 晚餐   主餐 ： 爐烤 松露 春雞 與 碳烤 檸檬   + 海鮮 餐檯 吃 到 飽優 惠價   $ 1668/ 人   ( 原價$ 1738 ) -  2 < br > 台北 【 雲軒 西餐廳 - 君品 酒店 】 EZTABLE   獨家 方案 ， 平假日 午 晚餐   主餐 ： 傳統 水煮 加拿大 龍蝦 佐義式 墨魚 燉飯   + 海鮮 餐檯 吃 到 飽優 惠價   $ 2408/ 人   ( 原價$ 2508 ) -  1,148,,,
順園 日本 料理  -  福容 大飯店 台北 一 館  -  台北 【 順園 日本 料理  -  福容 大飯店 台北 一 館 】 EZTABLE   獨家 方案 ， 單人 8 品 令 和 套餐   優惠價   $ 745/ 人 （ 原價$ 989 ) -  2,44,,,
飯BAR   LiLi 微風 北 車站  -  現場   550   元折 抵 ｜ 中西 創意 合併  -  1,19,,,
黃金腳 足體 養生館  -  全身 筋絡 按摩   70   min  -   1,14,,,
黃金腳 足體 養生館  -  腳底   +   全身 按摩   100   min  -   2,17,,,
黃金腳 足體 養生館  -  腳底   +   全身 按摩   100   min   -   4,18,,,
黃金腳 足體 養生館  -  腳底 紓壓 按摩   60   min  -   1,14,,,
黑浮 咖啡   ( 台中 崇德店 ) -  【 黑浮 咖啡 ( 台中 ) 】 EZTABLE   獨家 方案 ， 每人 預付$ 450 ， 預付 2 人 以上 每桌 免費 贈 法式 焦糖 核果 鬆餅 一 份   ( 價值 200 元 ) -  2,43,,,
黑浮 咖啡   ( 台南 萬昌店 ) -  【 黑浮 咖啡 】 EZTABLE   獨家 優惠 ， 用餐 預付 300 元/ 人 ， 兩 人 以上 每桌 免費 贈 法式 焦糖 核果 鬆餅 一 份   ( 價值 200 元 ) -  2,41,,,
黑浮 咖啡   ( 高雄 巨蛋店 ) -  【 黑浮 咖啡 】 EZTABLE   獨家 優惠 ， 用餐 預付 350 元/ 人 ， 兩 人 以上 每桌 免費 贈 法式 焦糖 核果 鬆餅 一 份   ( 價值 200 元 ) -  2,41,,,
黑熊 愛 跳舞  -  台北 【 黑熊 愛 跳舞 】 EZTABLE   雙 12 優惠 ， 預付   $ 300/ 人 ， 可 抵 現場 消費   $ 330 ， 再 享 雞翅 三 選 一 ！ ( 價值$ 280 ) -  2,42,,,
嗨 蝦蝦 三 杯 醉蝦 石頭 火鍋 吃 到 飽 ( 松江 南京站 ) -  台北 【 嗨 蝦蝦 三 杯 醉蝦 石頭 火鍋 】 EZTABLE   獨家 方案 ， 預付   $ 200/ 人 ， 享 獨家 保留位 ！  -  4,41,,,
圓桌 鐵板 燒 涮涮鍋 - 鐵板 燒區   ( 國父 紀念館 ) -  台北 【 圓桌 鐵板 燒 涮涮鍋   ( 鐵板 燒區 ) 】 EZTABLE   獨家 方案 ， 訂位 並 預付 餐費   700   元 / 人   享結 賬免 服務費 ！ ( 預付額 可 抵   700   元 消費 ) -  9,55,,,
奧黛莉 藝術 指甲  -  手   /   足 單色 凝膠 ｜ 可 跳 一 色   60   min  -   1,23,,,
奧黛莉 藝術 指甲  -  足部 深層 保養 修護   60   min  -   1,15,,,
愛馬星   忠孝店  -  3D   日系 一 接 一   120   根 ｜ 可 升級 根數  -  1,20,,,
愛馬星   忠孝店  -  手部 經典 凝膠 ｜ 透明   /   單色   /   璀璨  -  1,19,,,
愛 馬星   南京 示範館  -  6D   韓式 一接 多   300   根 ｜ 可 升級 根數  -  1,21,,,
愛 新覺羅   原味 ‧ 鮮採 嚴煮  -  台北 【 愛 新 覺羅   原味 ‧ 鮮採 嚴煮 】 EZTABLE   獨家 方案 ， 訂位 並 預付 餐費   1000   元 / 桌 ， 用餐 即 可 現折   1100   元 消費 ！  -  1,47,,,
愛 新覺羅   原味 ‧ 鮮採 嚴煮  -  台北 【 愛 新 覺羅   原味 ‧ 鮮採 嚴煮 】 EZTABLE   獨家 方案 ， 預付$ 2980/2 人 ， 搶先 預訂 奢華 雙人 套餐 乙份 ( 原價$ 3278 ) ， 招待 日本 真 鱸石 板燒 乙份 ( 價值$ 780 元 ) ！  -  2,53,,,
楓 上 屋壽 司店  -  現場 折抵   400   元  -  3,13,,,
楓橋 餐廳   The   Dining   Room  -  台中 萬楓 酒店 Fairfield   by   Marriott   Taichung  -  台中 【 楓橋 餐廳   The   Dining   Room】EZTABLE   獨家 方案 ， 預付   $ 500/ 人 ， 現場 可 抵   $ 550   消費  -  2,50,,,
楓橋 餐廳   The   Dining   Room  -  台中 萬楓 酒店 Fairfield   by   Marriott   Taichung  -  台中 【 楓橋 餐廳   The   Dining   Room】EZTABLE   獨家 方案 ， 預付   $ 500/ 人 ， 現場 可 抵   $ 550   消費  -  6,50,,,
溫州街 蘿蔔絲餅 達 人  -  蔥油餅  -  2 < br > 蘿蔔絲餅  -  2 < br > 蛋餅   ( 蔥油餅 加 蛋 ) -  2 < br > 綠豆 沙餅  -  1,32,,,
瑞庭 足體 養生館  -  腳底 按摩   40   min  -   1,13,,,
督醍 咖啡  -  卡疆 脆皮 烤 雞腿 排 沙拉 ｜ 贈 紅茶  -  1,14,,,
督醍 咖啡  -  印度 香料 奶油雞 ｜ 贈 紅茶  -  1 < br > 現場   300   元 折抵  -  1,22,,,
蜂檸檬   100%   天然 飲  -  外帶 ｜ 蜂蜜 檸檬  -  1,13,,,
裊裊 鍋物   豐原 支店  -  現場   350   元 折抵  -  1,14,,,
詹記 麻辣 火鍋  -  敦南店  -  牛雜  -  1 < br > 牛筋  -  1 < br > 大 腸頭  -  1 < br > 油條  -  1 < br > 鍋底 豆腐   ( 非 基改 ) -  1 < br > 麻辣鍋 （ 大鍋 ） ( 7 - 9 人 份 ) -  1,54,,,
詹記 麻辣 火鍋  -  敦南店  -  美國 安格斯牛 小 排  -  1 < br > 美國 牛五 花  -  1 < br > 大 腸頭  -  1 < br > 鍋底 鴨血 （ 水血 ） -  1 < br > 鍋底 豆腐   ( 非 基改 ) -  1 < br > 麻辣鍋 （ 大鍋 ） ( 7 - 9 人 份 ) -  1,62,,,
詹記 麻辣 火鍋  -  新莊 總店  -  麻辣鍋 （ 大鍋 ） ( 7 - 9 人 份 ) -  1 < br > 加點 鍋底 豆腐 ( 一 份 ) -  1 < br > 油條  -  1 < br > 牛筋  -  1 < br > 毛肚  -  1 < br > 大 腸頭  -  1 < br > 麵條   ( 新莊 總店 限定 ) -  1,66,,,
詹記 麻辣 火鍋  -  新莊 總店  -  麻辣鍋 （ 大鍋 ） ( 7 - 9 人 份 ) -  1 < br > 加點 鍋底 豆腐 ( 一 份 ) -  1 < br > 油條  -  1 < br > 澳洲 牛梅 花心  -  1 < br > 蜂巢 牛肚  -  1 < br > 大 腸頭  -  1 < br > 麵條   ( 新莊 總店 限定 ) -  1,69,,,
詹記 麻辣 火鍋 － 敦南店  -  蜂巢 牛肚  -  1 < br > 牛筋  -  1 < br > 大 腸頭  -  1 < br > 鍋底 鴨血 （ 水血 ） -  1 < br > 鍋底 豆腐   ( 非 基改 ) -  1 < br > 麻辣鍋 （ 大鍋 ） ( 7 - 9 人 份 ) -  1,58,,,
詹記 麻辣 火鍋 － 新莊 總店  -  麻辣鍋 （ 大鍋 ） ( 7 - 9 人 份 ) -  1 < br > 加點 鍋 底 鴨血 ( 一 份 ) -  1 < br > 加點 鍋底 豆腐 ( 一 份 ) -  1 < br > 油條  -  1 < br > 美國 牛五 花  -  2 < br > 台灣 松阪豬  -  1 < br > 紐澳 小 羔羊  -  1 < br > 大 腸頭  -  1 < br > 台灣 梅花豬  -  1,85,,,
詹記 麻辣 火鍋 － 新莊 總店  -  麻辣鍋 （ 小 鍋 ） ( 1 - 3 人 份 ) -  1 < br > 加點 鍋 底 鴨血 ( 一 份 ) -  1 < br > 油條  -  1 < br > 牛雜  -  1 < br > 大 腸頭  -  1 < br > 水晶餃  -  1 < br > 麵條   ( 新莊 總店 限定 ) -  1,68,,,
詹記 麻辣 火鍋 － 新莊 總店  -  麻辣鍋 （ 中鍋 ） ( 4 - 6 人 份 ) -  1 < br > 加點 鍋底 豆腐 ( 一 份 ) -  1 < br > 油條  -  1 < br > 澳洲 牛梅 花心  -  1 < br > 牛筋  -  1 < br > 大 腸頭  -  1 < br > 花椰菜  -  1,63,,,
鈺善閣•素•養生懷石 （ 台中 旗艦店 ） -  台中 【 鈺善閣•素•養生懷石 】 EZTABLE   獨家 方案 ， 預付   $ 1200/ 人   用餐 可 抵   $ 1300   消費  -  2,30,,,
鈺鑫集 足體 養生 會館  -  腳底   +   身體 按摩   120   min  -   1,18,,,
鈺鑫集 足體 養生 會館  -  腳底 按摩   50   min  -   2,14,,,
鼎園 餐廳  -  台中 富信 大飯店  -  台中 【 台中 富信 大飯店 】 EZTABLE   獨家 方案 ， 預付   $ 300/ 人 ， 可 抵 現場 消費   $ 330  -  1,33,,,
鼎園 餐廳  -  台中 富信 大飯店  -  台中 【 台中 富信 大飯店 】 EZTABLE   獨家 方案 ， 預付   $ 300/ 人 ， 可 抵 現場 消費   $ 330  -   2,34,,,
嘉田 芳療   Aroma   Jiatian  -  放鬆 紓壓 系列 套餐   80   min  -   1,18,,,
嘉田 芳療   Aroma   Jiatian  -  筋骨 舒活 油 推   +   好 眠頭皮   SPA   75   min  -   1,25,,,
