store_prod_name,parent_tag,,,
請客樓 - 台北喜來登大飯店 - 台北【請客樓 - 台北喜來登大飯店】EZTABLE 獨家方案，平假日午晚餐預付 $500/人，享獨家保留位，預付額可折抵消費！ - 3,餐飲,,,
請客樓 - 台北喜來登大飯店 - 台北【請客樓 - 台北喜來登大飯店】EZTABLE 獨家方案，平假日午晚餐預付 $500/人，享獨家保留位，預付額可折抵消費！ - 7,餐飲,,,
豬跳舞小餐館 Dancing Pig (國父紀念館站) - 台北【豬跳舞小餐館 Dancing Pig】EZTABLE 獨家優惠，單人饗宴｜主餐+附餐+飲品，優惠價 $358+10% /人 (原價 $560+10%) - 3,餐飲,,,
趣活。趣吃藍晒圖 - 外帶飲料 60 元折抵 - 1,餐飲,,,
趣活。趣吃藍晒圖 - 單人獨享餐 - 1,餐飲,,,
趣活。趣吃藍晒圖 - 雙人經典套餐 - 1,餐飲,,,
鄧老師腳中傳奇養生館 基隆店 - 獨家｜腳底檜木精油按摩 90 min - 1,按摩,,,
養心茶樓 - 廣州炒麵 - 1<br>蘿蔔絲酥餅（3件） - 1<br>香煎蘿蔔糕（3件） - 2<br>蜜汁叉燒包（3件） - 1<br>香茜芋頭糕（3件） - 2,餐飲,,,
養心茶樓(蔬食飲茶) - 名人堂花園大飯店 - 桃園【養心茶樓(蔬食飲茶) - 名人堂花園大飯店】EZTABLE 獨家方案，預付$1000/組（適用3-8人），可抵現場消費$1100 - 1,餐飲,,,
髮首造型設計 - 三重溪尾店 - 超人氣造型變髮｜呵護計畫三選一 - 1,美顏/造型,,,
髮首造型設計 - 上澤店 - 超人氣｜質感燙髮剪髮計畫 - 1,美顏/造型,,,
髮首造型設計 - 上澤店 - 超人氣造型變髮｜呵護計畫三選一 - 1,美顏/造型,,,
髮首造型設計 - 石牌店 - 超人氣｜質感染髮換新計畫 - 1,美顏/造型,,,
髮首造型設計旗艦店 - 超人氣造型變髮｜呵護計畫三選一 - 1,美顏/造型,,,
髮髻 Hair Salon - 洗+剪(不分長度)+瞬間保濕護髮 - 1,美顏/造型,,,
澤之湯 板橋店 - 岩盤浴 90 min - 2,美顏/造型,,,
澤之湯 桃園店 - 岩盤浴 90 min - 1,美顏/造型,,,
激旨燒鳥 美村店 - 現場 250 元折抵｜贈串燒 1 串 - 1,餐飲,,,
激旨燒鳥 美村店 - 現場 250 元折抵｜贈串燒 1 串 - 2,餐飲,,,
激旨燒鳥 美村店 - 現場 250 元折抵｜贈串燒 1 串 - 3,餐飲,,,
燈燈庵 Tou Tou An - 台北【燈燈庵日式料理餐廳】EZTABLE 獨家方案，預付 $900/人 用餐可抵 $1000 消費 - 1,餐飲,,,
燈燈庵 Tou Tou An - 台北【燈燈庵日式料理餐廳】EZTABLE 獨家方案，預付 $900/人 用餐可抵 $1000 消費 - 2,餐飲,,,
燈燈庵 Tou Tou An - 台北【燈燈庵日式料理餐廳】EZTABLE 獨家方案，預付 $900/人 用餐可抵 $1000 消費 - 3,餐飲,,,
燒肉HATSU Yakiniku & Wine(中山站) - 台北【燒肉Hatsu Yakiniku & Wine】EZTABLE 2019 線上美食旅展，預付 $475/人，可抵現場消費 $500 / 人，且每桌招待當日精選肉品乙份！ - 1,餐飲,,,
燒肉HATSU Yakiniku & Wine(中山站) - 台北【燒肉Hatsu Yakiniku & Wine】EZTABLE 2019 線上美食旅展，預付 $475/人，可抵現場消費 $500 / 人，且每桌招待當日精選肉品乙份！ - 2,餐飲,,,
燒肉HATSU Yakiniku & Wine(中山站) - 台北【燒肉Hatsu Yakiniku & Wine】EZTABLE 2019 線上美食旅展，預付 $475/人，可抵現場消費 $500 / 人，且每桌招待當日精選肉品乙份！ - 3,餐飲,,,
燒肉HATSU Yakiniku & Wine（中山站） - 台北【燒肉Hatsu Yakiniku & Wine】EZTABLE 2020 花賞美食節，預付$500/人，可抵現場消費$700/人  （服務費現場另計） - 2,餐飲,,,
燒肉HATSU Yakiniku & Wine（中山站） - 台北【燒肉Hatsu Yakiniku & Wine】EZTABLE 獨家方案，預付 $500 / 人，每桌招待當日精選肉品乙份！ - 2,餐飲,,,
燒肉同話 - 台北光復南店 - 全台【燒肉同話】EZTABLE 獨家方案，預付 $200/人，消費任一套餐（午間套餐除外），每桌招待一份西班牙伊比利豬梅花（價值＄158） - 2,餐飲,,,
燒肉同話 - 竹北光明店 - 全台【燒肉同話】EZTABLE 獨家方案，預付 $200/人，消費任一套餐（午間套餐除外），每桌招待一份西班牙伊比利豬梅花（價值＄158） - 2,餐飲,,,
燒肉同話 - 竹北光明店 - 全台【燒肉同話】EZTABLE 獨家方案，預付 $200/人，消費任一套餐（午間套餐除外），每桌招待一份西班牙伊比利豬梅花（價值＄158） - 3,餐飲,,,
燒肉同話 - 桃園中正店 - 全台【燒肉同話】EZTABLE 獨家方案，預付 $200/人，消費任一套餐（午間套餐除外），每桌招待一份西班牙伊比利豬梅花（價值＄158） - 3,餐飲,,,
燒肉同話 - 桃園中正店 - 全台【燒肉同話】EZTABLE 獨家方案，預付 $200/人，消費任一套餐（午間套餐除外），每桌招待一份西班牙伊比利豬梅花（價值＄158） - 4,餐飲,,,
燒肉同話 - 新店民權店 - 全台【燒肉同話】EZTABLE 獨家方案，預付 $200/人，消費任一套餐（午間套餐除外），每桌招待一份西班牙伊比利豬梅花（價值＄158） - 2,餐飲,,,
燒肉同話 - 新店民權店 - 全台【燒肉同話】EZTABLE 獨家方案，預付 $200/人，消費任一套餐（午間套餐除外），每桌招待一份西班牙伊比利豬梅花（價值＄158） - 3,餐飲,,,
燒肉風間 KAZAMA - 台中【燒肉風間 KAZAMA】EZTABLE 獨家方案，訂位並預付餐費 250 元/人，預付額可抵用 250 元消費 - 2,餐飲,,,
燒肉風間 KAZAMA - 台中【燒肉風間 KAZAMA】EZTABLE 獨家方案，宵夜時段 PM 22:00  2-6人特別保留位，每人預付 250 元訂金，現場可享9折餐費 (預付額可抵用 250 元消費) - 6,餐飲,,,
燒桶子 韓風立燒 - 經典雙人套餐 | 小菜無限續 - 1,餐飲,,,
獨一蒸氣鍋物中壢店 - 桃園【獨一蒸氣鍋物 (中壢店)】EZTABLE 獨家方案，預付 $500/人，現場結帳可抵 500元，贈送每人果汁一杯！ - 7,餐飲,,,
糖朝(高雄大立精品形象店) - 【糖朝(高雄大立精品形象店)】EZTABLE 獨家方案，預付 450 元/人，用餐可折抵 500 元消費！ - 4,餐飲,,,
糖朝(微風百貨南京店) - 台北【糖朝(微風百貨南京店)】EZTABLE 2020年春節方案，1/25-1/29 初一至初五「靈鼠迎春福滿門」 優惠價 $10780，每桌再贈果汁兩瓶（適用10人） - 1,餐飲,,,
糖朝(微風百貨南京店) - 台北【糖朝(微風百貨南京店)】EZTABLE 獨家方案，預付 450 元/人，用餐可折抵 500 元消費！ - 3,餐飲,,,
糖朝(微風百貨南京店) - 台北【糖朝(微風百貨南京店)】EZTABLE 獨家方案，預付 450 元/人，用餐可折抵 500 元消費！ - 8,餐飲,,,
貓下去敦北俱樂部&俱樂部男孩沙龍 - 醬油冷麵海陸總匯 - 4,餐飲,,,
錦洲街泰式養生會館（原旭煌東方泰） - 限時閃購｜泰式按摩+頭部紓壓 120 min - 1,按摩,,,
錦洲街泰式養生會館（原旭煌東方泰） - 泰式古法按摩 120 min | 贈眼部溫敷 - 1,按摩,,,
頤宮中餐廳 Le Palais - 君品酒店 - 台北【頤宮中餐廳 Le Palais 君品酒店】EZTABLE 獨家方案，預付 $500/人，可享有餐廳獨家保留位！(非窗邊桌席) (預付額可折抵 500 元消費)  - 1,餐飲,,,
頤宮中餐廳 Le Palais - 君品酒店 - 台北【頤宮中餐廳 Le Palais 君品酒店】EZTABLE 獨家方案，預付 $500/人，可享有餐廳獨家保留位！(非窗邊桌席) (預付額可折抵 500 元消費)  - 2,餐飲,,,
頤宮中餐廳 Le Palais - 君品酒店 - 台北【頤宮中餐廳 Le Palais 君品酒店】EZTABLE 獨家方案，預付 $500/人，當桌可預訂【火焰片皮鴨 $3980+10%/乙隻】並享有獨家保留位！剩餘餐費請於現場付費 (預付額可折抵 500 元消費)  - 1,餐飲,,,
頤宮中餐廳 Le Palais - 君品酒店 - 台北【頤宮中餐廳 Le Palais 君品酒店】EZTABLE 獨家方案，預付 $500/人，當桌可預訂【火焰片皮鴨 $3980+10%/乙隻】並享有獨家保留位！剩餘餐費請於現場付費 (預付額可折抵 500 元消費)  - 2,餐飲,,,
頤宮中餐廳 Le Palais - 君品酒店 - 台北【頤宮中餐廳 Le Palais 君品酒店】EZTABLE 獨家方案，預付 $500/人，當桌可預訂【火焰片皮鴨 $3980+10%/乙隻】並享有獨家保留位！剩餘餐費請於現場付費 (預付額可折抵 500 元消費)  - 4,餐飲,,,
頤宮中餐廳 Le Palais - 君品酒店 - 台北【頤宮中餐廳 Le Palais 君品酒店】EZTABLE 獨家方案，預付 $500/人，當桌可預訂【火焰片皮鴨 $3980+10%/乙隻】並享有獨家保留位！剩餘餐費請於現場付費 (預付額可折抵 500 元消費)  - 5,餐飲,,,
頤宮中餐廳 Le Palais - 君品酒店 - 台北【頤宮中餐廳 Le Palais 君品酒店】EZTABLE 獨家方案，預付 $500/人，當桌可預訂【火焰片皮鴨 $3980+10%/乙隻】並享有獨家保留位！剩餘餐費請於現場付費 (預付額可折抵 500 元消費)  - 8,餐飲,,,
頤宮中餐廳 Le Palais - 君品酒店 - 台北【頤宮中餐廳 Le Palais 君品酒店】EZTABLE 獨家方案，預付 $500/人，當桌可預訂【頤宮叉燒皇$1680+10%/例 (8塊)】並享有獨家保留位！剩餘餐費請於現場付費 (預付額可折抵 500 元消費)  - 1,餐飲,,,
頤宮中餐廳 Le Palais - 君品酒店 - 台北【頤宮中餐廳 Le Palais 君品酒店】EZTABLE 獨家方案，預付 $500/人，當桌可預訂【頤宮叉燒皇$1680+10%/例 (8塊)】並享有獨家保留位！剩餘餐費請於現場付費 (預付額可折抵 500 元消費)  - 4,餐飲,,,
頤宮中餐廳 Le Palais - 君品酒店 - 台北【頤宮中餐廳 Le Palais 君品酒店】EZTABLE 獨家方案，預付 $500/人，當桌可預訂【頤宮叉燒皇$1680+10%/例 (8塊)】並享有獨家保留位！剩餘餐費請於現場付費 (預付額可折抵 500 元消費)  - 5,餐飲,,,
頤宮中餐廳 Le Palais - 君品酒店 - 台北【頤宮中餐廳 Le Palais 君品酒店】EZTABLE 獨家方案，預付 $500/人，當桌可預訂【頤宮叉燒皇$1680+10%/例 (8塊)】並享有獨家保留位！剩餘餐費請於現場付費 (預付額可折抵 500 元消費)  - 5<br>台北【頤宮中餐廳 Le Palais 君品酒店】EZTABLE 獨家方案，預付 $500/人，當桌可預訂【火焰片皮鴨 $3980+10%/乙隻】並享有獨家保留位！剩餘餐費請於現場付費 (預付額可折抵 500 元消費)  - 5,餐飲,,,
頤宮中餐廳 Le Palais - 君品酒店 - 台北【頤宮中餐廳 Le Palais 君品酒店】EZTABLE獨家方案，預付$500/人，可享有餐廳獨家保留位！(非窗邊桌席)(預付額可折抵500元消費) - 3,餐飲,,,
優絡足體養生會館 - 全身循環油壓 60 min - 1,按摩,,,
優絡足體養生會館 - 腳底按摩 60 min - 1,按摩,,,
優絡足體養生會館 - 腳底按摩 60 min - 2,按摩,,,
戲台酒館 - 台北【戲台酒館】EZTABLE 獨家方案，雙人預付 $1	580，即享雙人爐烤宜蘭鴨胸套餐。（原價1	870 元） - 1,餐飲,,,
糜家莊潮式砂鍋粥 - 台北【糜家莊潮式砂鍋粥】EZTABLE 獨家方案，預付$350/人，可抵現場消費$400 - 2,餐飲,,,
總裁牛肉麵 - 現場 300 元折抵 - 1,餐飲,,,
鍋爸涮涮鍋 - 金山店 - 台北【鍋爸涮涮鍋 - 金山店】EZTABLE 獨家方案，預付 平日午餐 吃到飽優惠價 $525 /人（已含服務費）  - 4,餐飲,,,
鍋爸涮涮鍋 - 南京店 - 台北【鍋爸涮涮鍋 - 南京店】EZTABLE 獨家方案，預付 平日晚餐/假日午晚餐 吃到飽優惠價 $599 /人（已含服務費） - 7,餐飲,,,
隱食家.私房菜.餐酒 - 台北【隱食家.私房菜.餐酒】EZTABLE 獨家方案，預付 $500/組，享獨家保留位！ - 2,餐飲,,,
隱糧 - 台南煙波大飯店 - 台南【隱糧 】EZTABLE 獨家方案，預付 $430/人，可抵現場消費 $450元！ - 2,餐飲,,,
韓太閣韓國烤肉料理 - 台北【韓太閣韓國烤肉料理】EZTABLE獨家方案，預付 $250/人，贈送玫瑰鹽五花肉 - 2,餐飲,,,
鮨小路 壽司 - 桃園【鮨小路 壽司】EZTABLE 獨家方案，預付 $500/人，享獨家保留位 - 2,餐飲,,,
點水樓 - 林口店 - 【點水樓】EZTABLE 獨家方案，預付 NT$600 /人，贈送點心兌換券每人一張 (價值 $100) - 2,餐飲,,,
點水樓 - 林口店 - 【點水樓】EZTABLE 獨家方案，預付 NT$600 /人，贈送點心兌換券每人一張 (價值 $100) - 5,餐飲,,,
點水樓 - 南京店 - 【點水樓】EZTABLE 獨家方案，預付 NT$600 /人，贈送點心兌換券每人一張 (價值 $100) - 4,餐飲,,,
點水樓 - 南崁店 - 【點水樓】EZTABLE 獨家方案，預付 NT$600 /人，贈送點心兌換券每人一張 (價值 $100) - 2,餐飲,,,
點水樓 - 桃園店 - 【點水樓】EZTABLE 獨家方案，預付 NT$600 /人，贈送點心兌換券每人一張 (價值 $100) - 4,餐飲,,,
點水樓 - 桃園店 - 【點水樓】EZTABLE 獨家方案，預付 NT$600 /人，贈送點心兌換券每人一張 (價值 $100) - 5,餐飲,,,
點水樓 - 懷寧店 - 【點水樓】EZTABLE 獨家方案，預付 NT$600 /人，贈送點心兌換券每人一張 (價值 $100) - 1,餐飲,,,
禮儀師的髮廊 - 洗 + 染 + 萊雅結構護髮｜不分長度 - 1,美顏/造型,,,
禮儀師的髮廊 - 禮儀師風範的洗 + 剪 - 1,美顏/造型,,,
禮儀師的髮廊 染護學院 - 洗 + 頭皮去角質 SPA - 1,美顏/造型,,,
禮儀師的髮廊 染護學院 - 洗 + 護 ( 鉑金光燦 iM3 + 1 療程 ) - 1,美顏/造型,,,
豐FOOD 海陸百匯,餐飲,,,
豐FOOD 海陸百匯,餐飲,,,
豐FOOD 海陸百匯,餐飲,,,
豐FOOD 海陸百匯,餐飲,,,
豐FOOD 海陸百匯,餐飲,,,
豐FOOD 海陸百匯,餐飲,,,
豐FOOD 海陸百匯,餐飲,,,
豐FOOD 海陸百匯,餐飲,,,
豐FOOD 海陸百匯,餐飲,,,
豐FOOD 海陸百匯,餐飲,,,
豐FOOD 海陸百匯,餐飲,,,
豐FOOD 海陸百匯,餐飲,,,
豐FOOD 海陸百匯,餐飲,,,
豐FOOD 海陸百匯,餐飲,,,
豐FOOD 海陸百匯,餐飲,,,
豐FOOD 海陸百匯,餐飲,,,
豐FOOD 海陸百匯,餐飲,,,
豐FOOD 海陸百匯,餐飲,,,
豐FOOD 海陸百匯,餐飲,,,
豐FOOD 海陸百匯,餐飲,,,
豐FOOD・海陸百匯 - 跨年開吃｜豐 FOOD 吃到飽 + 跨年夜票 - 4,餐飲,,,
豐盛號 - 雙城店 - 單點－肉蛋起司 - 4<br>套餐－肉蛋起司 - 3<br>套餐－肉蛋起司 - 1<br>套餐－肉蛋起司 - 1,餐飲,,,
豐滿早午餐 - 公主拼盤套餐｜飲料甜蜜升級 - 1<br>皇后拼盤套餐｜飲料甜蜜升級 - 1,餐飲,,,
豐滿早午餐 - 王子拼盤套餐｜飲料甜蜜升級 - 1,餐飲,,,
轉角餐廳 Corner Steak House - 台南【轉角餐廳 Corner Steak House】EZTABLE 獨家方案，訂位並預付餐費 1000 元/人，用餐即可現折 1100 元消費！ - 2,餐飲,,,
轉角餐廳 Corner Steak House - 台南【轉角餐廳 Corner Steak House】EZTABLE獨家方案，訂位並預付餐費1000元/人，用餐即可現折1100元消費！ - 3,餐飲,,,
爍 SOUL cafe & bistro - 現場飲品 160 元折抵｜下午茶優惠 - 2,餐飲,,,
疆毒串燒 六張犁 - 現場 550 元折抵 - 1,餐飲,,,
藝奇新日本料理 (仁德中山店) - 【藝奇】EZTABLE 獨家方案，平假日預付 $768/人 享新日本料理套餐一客！2 人訂位 即享「1人升級宇治抹茶祭甜點」(價值70元)，預付4客升級2份，以此類推。  - 2,餐飲,,,
藝奇新日本料理 (仁德中山店) - 【藝奇】EZTABLE 獨家方案，平假日預付 $768/人 享新日本料理套餐一客！2 人訂位 即享「1人升級宇治抹茶祭甜點」(價值70元)，預付4客升級2份，以此類推。  - 3,餐飲,,,
藝奇新日本料理 (台北中山北店) - 【藝奇】EZTABLE 獨家方案，平假日預付 $768/人 享新日本料理套餐一客！2 人訂位 即享「1人升級宇治抹茶祭甜點」(價值70元)，預付4客升級2份，以此類推。  - 2,餐飲,,,
藝奇新日本料理 (台北中山北店) - 【藝奇】EZTABLE 獨家方案，平假日預付 $768/人 享新日本料理套餐一客！2 人訂位 即享「1人升級宇治抹茶祭甜點」(價值70元)，預付4客升級2份，以此類推。  - 4,餐飲,,,
藝奇新日本料理 (台北敦化北店) - 【藝奇】EZTABLE 獨家方案，平假日預付 $768/人 享新日本料理套餐一客！2 人訂位 即享「1人升級宇治抹茶祭甜點」(價值70元)，預付4客升級2份，以此類推。  - 4,餐飲,,,
藝奇新日本料理 (台北敦化北店) - 【藝奇】EZTABLE 獨家方案，平假日預付 $768/人 享新日本料理套餐一客！2 人訂位 即享「1人升級宇治抹茶祭甜點」(價值70元)，預付4客升級2份，以此類推。  - 5,餐飲,,,
藝奇新日本料理 (台北敦化北店) - 【藝奇】EZTABLE 獨家方案，平假日預付 $768/人 享新日本料理套餐一客！2 人訂位 即享「1人升級宇治抹茶祭甜點」(價值70元)，預付4客升級2份，以此類推。  - 6,餐飲,,,
藝奇新日本料理 (台北衡陽店) - 【藝奇】EZTABLE 獨家方案，平假日預付 $768/人 享新日本料理套餐一客！2 人訂位 即享「1人升級宇治抹茶祭甜點」(價值70元)，預付4客升級2份，以此類推。  - 4,餐飲,,,
藝奇新日本料理 (台北衡陽店) - 【藝奇】EZTABLE 獨家方案，平假日預付 $768/人 享新日本料理套餐一客！2 人訂位 即享「1人升級宇治抹茶祭甜點」(價值70元)，預付4客升級2份，以此類推。  - 5,餐飲,,,
藝奇新日本料理 (板橋麗寶店) - 【藝奇】EZTABLE 獨家方案，平假日預付 $768/人 享新日本料理套餐一客！2 人訂位 即享「1人升級宇治抹茶祭甜點」(價值70元)，預付4客升級2份，以此類推。  - 2,餐飲,,,
藝奇新日本料理 (板橋麗寶店) - 【藝奇】EZTABLE 獨家方案，平假日預付 $768/人 享新日本料理套餐一客！2 人訂位 即享「1人升級宇治抹茶祭甜點」(價值70元)，預付4客升級2份，以此類推。  - 6,餐飲,,,
藝奇新日本料理 (桃園南華店) - 【藝奇】EZTABLE 獨家方案，平假日預付 $768/人 享新日本料理套餐一客！2 人訂位 即享「1人升級宇治抹茶祭甜點」(價值70元)，預付4客升級2份，以此類推。  - 3,餐飲,,,
藝奇新日本料理 (高雄夢時代店) - 【藝奇】EZTABLE 獨家方案，平假日預付 $768/人 享新日本料理套餐一客！2 人訂位 即享「1人升級宇治抹茶祭甜點」(價值70元)，預付4客升級2份，以此類推。  - 4,餐飲,,,
鬍子餐酒 Baffi Italian trattoria  - 台北【鬍子餐酒 Baffi Italian trattoria】EZTABLE 獨家方案，平日晚餐 預付 $650/人 免費送「氣泡酒」一杯！(價值 $150) - 2,餐飲,,,
麗芳老樓 - 單人午間套餐 | 贈精選甜點 - 1,餐飲,,,
寶莘親子悠游空間 - 寶寶游水趣(小池) - 1,運動休閒,,,
麵工坊 公館 JR 店 - 雙人好友分享餐｜義同聚餐 - 1,餐飲,,,
麵屋 緣 - 現場 280 元折抵｜贈前菜 - 2,餐飲,,,
麵屋武藏 - 武骨店 - 高雄【麵屋武藏】EZTABLE 獨家方案，預付 $200 /人 享獨家保留位，兩人同行，贈「雞米花」一份 - 1,餐飲,,,
櫻桃庄海鮮創意料理 - 桃園【櫻桃庄海鮮創意料理】EZTABLE 獨家方案，預付 $500/人，可抵現場消費 $550 - 2,餐飲,,,
續杯咖啡 - 外帶美式咖啡｜買三送一 - 1,餐飲,,,
蘭亭泰式養生會館 - 全身去角質 + 按摩 SPA 120 min - 1,按摩,,,
蘭亭泰式養生會館 - 泰式古法指壓 120 min - 2,按摩,,,
蘭亭泰式養生會館 - 泰式精油推拿 120 min - 1,按摩,,,
蘭庭府靜心 SPA 會館 - 新中式足部輕盈舒緩課程 75 min - 1,按摩,,,
蘭泰泰式養身會館 - 泰式古法精油按摩 120 min - 1,按摩,,,
饗和民 - 林口店（三井Outlet） - 台北【饗和民 （林口三井）】EZTABLE 獨家方案，預付 $400 /人，免費送「抹茶布丁」乙份，訂位五人以上用餐，來店再贈饗和民沙拉，10人以上送2份，以此類推 - 2,餐飲,,,
饗食天堂 - 台中大遠百店 - 全台【饗食天堂】EZTABLE 獨家方案，三人同行 平日晚餐吃到飽，特別優惠價 $2727 /3人（原價$2964） - 1,餐飲,,,
饗食天堂 - 台中大遠百店 - 全台【饗食天堂】EZTABLE 獨家方案，三人同行 假日下午茶吃到飽，特別優惠價 $2634 /3人（原價$2634） - 1,餐飲,,,
饗食天堂 - 台中大遠百店 - 全台【饗食天堂】EZTABLE 獨家方案，兩人同行88折 平日午餐吃到飽，特別優惠價 $1545 /2人（原價$1756） - 1,餐飲,,,
饗食天堂 - 台中大遠百店 - 全台【饗食天堂】EZTABLE 獨家方案，兩人同行88折 平日晚餐吃到飽，特別優惠價 $1739 /2人（原價$1976） - 1,餐飲,,,
饗食天堂 - 台中大遠百店 - 全台【饗食天堂】EZTABLE 獨家方案，兩人同行8折，平日午餐吃到飽 特別優惠價$1405/2人（原價$1756） - 1,餐飲,,,
饗食天堂 - 台中大遠百店 - 全台【饗食天堂】EZTABLE獨家方案，平日下午茶吃到飽$768/人  - 2,餐飲,,,
饗食天堂 - 台中大遠百店 - 全台【饗食天堂】EZTABLE獨家方案，平日下午茶吃到飽$768/人  - 4,餐飲,,,
饗食天堂 - 台中大遠百店 - 全台【饗食天堂】EZTABLE獨家方案，平日下午茶吃到飽優惠價$730/人 (現場原價$768) - 1,餐飲,,,
饗食天堂 - 台中大遠百店 - 全台【饗食天堂】EZTABLE獨家方案，平日午餐吃到飽$878/人 - 3,餐飲,,,
饗食天堂 - 台中大遠百店 - 全台【饗食天堂】EZTABLE獨家方案，平日午餐吃到飽$878/人 - 7,餐飲,,,
饗食天堂 - 台中大遠百店 - 全台【饗食天堂】EZTABLE獨家方案，平日晚餐、假日午餐吃到飽$988/人 - 10,餐飲,,,
饗食天堂 - 台中大遠百店 - 全台【饗食天堂】EZTABLE獨家方案，平日晚餐、假日午餐吃到飽$988/人 - 2,餐飲,,,
饗食天堂 - 台中大遠百店 - 全台【饗食天堂】EZTABLE獨家方案，平日晚餐、假日午餐吃到飽$988/人 - 5,餐飲,,,
饗食天堂 - 台中大遠百店 - 全台【饗食天堂】EZTABLE獨家方案，平日晚餐、假日午餐吃到飽$988/人 - 6,餐飲,,,
饗食天堂 - 台中大遠百店 - 全台【饗食天堂】EZTABLE獨家方案，假日晚餐吃到飽$1	098/人  - 2,餐飲,,,
饗食天堂 - 台中大遠百店 - 全台【饗食天堂】EZTABLE獨家方案，假日晚餐吃到飽$1	098/人  - 4,餐飲,,,
饗食天堂 - 台中大遠百店 - 全台【饗食天堂】EZTABLE獨家方案，假日晚餐吃到飽$1	098/人  - 6,餐飲,,,
饗食天堂 - 台北大直店 - 全台【饗食天堂】EZTABLE 獨家方案，6人同行 假日午餐吃到飽，特別優惠價 $5454 /6人（原價$5928） - 1,餐飲,,,
饗食天堂 - 台北大直店 - 全台【饗食天堂】EZTABLE 獨家方案，8人同行 假日午餐吃到飽，特別優惠價 $6956 /8人（原價$7904） - 1,餐飲,,,
饗食天堂 - 台北大直店 - 全台【饗食天堂】EZTABLE 獨家方案，四人同行88折 平日午餐吃到飽，特別優惠價 $3090 /4人（原價$3512） - 1,餐飲,,,
饗食天堂 - 台北大直店 - 全台【饗食天堂】EZTABLE 獨家方案，四人同行88折 假日下午茶吃到飽，特別優惠價 $3091 /4人（原價$3512） - 1,餐飲,,,
饗食天堂 - 台北大直店 - 全台【饗食天堂】EZTABLE 獨家方案，兩人同行88折 平日下午茶吃到飽，特別優惠價 $1352 /2人（原價$1536） - 1,餐飲,,,
饗食天堂 - 台北大直店 - 全台【饗食天堂】EZTABLE 獨家方案，兩人同行88折 平日晚餐吃到飽，特別優惠價 $1739 /2人（原價$1976） - 1,餐飲,,,
饗食天堂 - 台北大直店 - 全台【饗食天堂】EZTABLE獨家方案，平日下午茶吃到飽$768/人  - 2,餐飲,,,
饗食天堂 - 台北大直店 - 全台【饗食天堂】EZTABLE獨家方案，平日午餐吃到飽$878/人 - 2,餐飲,,,
饗食天堂 - 台北大直店 - 全台【饗食天堂】EZTABLE獨家方案，平日午餐吃到飽$878/人 - 4,餐飲,,,
饗食天堂 - 台北大直店 - 全台【饗食天堂】EZTABLE獨家方案，平日午餐吃到飽$878/人 - 9,餐飲,,,
饗食天堂 - 台北大直店 - 全台【饗食天堂】EZTABLE獨家方案，平日晚餐、假日午餐吃到飽$988/人 - 10,餐飲,,,
饗食天堂 - 台北大直店 - 全台【饗食天堂】EZTABLE獨家方案，平日晚餐、假日午餐吃到飽$988/人 - 2,餐飲,,,
饗食天堂 - 台北大直店 - 全台【饗食天堂】EZTABLE獨家方案，平日晚餐、假日午餐吃到飽$988/人 - 4,餐飲,,,
饗食天堂 - 台北大直店 - 全台【饗食天堂】EZTABLE獨家方案，平日晚餐、假日午餐吃到飽$988/人 - 7,餐飲,,,
饗食天堂 - 台北大直店 - 全台【饗食天堂】EZTABLE獨家方案，平日晚餐、假日午餐吃到飽$988/人 - 8,餐飲,,,
饗食天堂 - 台北大直店 - 全台【饗食天堂】EZTABLE獨家方案，兩人同行88折，平日午餐吃到飽，特別優惠價$1545/2人（原價$1756） - 1,餐飲,,,
饗食天堂 - 台北大直店 - 全台【饗食天堂】EZTABLE獨家方案，假日下午茶吃到飽$878/人 - 2,餐飲,,,
饗食天堂 - 台北大直店 - 全台【饗食天堂】EZTABLE獨家方案，假日下午茶吃到飽$878/人 - 4,餐飲,,,
饗食天堂 - 台北大直店 - 全台【饗食天堂】EZTABLE獨家方案，假日下午茶吃到飽$878/人 - 6,餐飲,,,
饗食天堂 - 台北大直店 - 全台【饗食天堂】EZTABLE獨家方案，假日晚餐吃到飽$1	098/人  - 2,餐飲,,,
饗食天堂 - 台北大直店 - 全台【饗食天堂】EZTABLE獨家方案，假日晚餐吃到飽$1	098/人  - 3,餐飲,,,
饗食天堂 - 台北大直店 - 全台【饗食天堂】EZTABLE獨家方案，假日晚餐吃到飽優惠價$1043/人 (現場原價$1098) - 3,餐飲,,,
饗食天堂 - 台北京站店 - 全台【饗食天堂】EZTABLE 2020 花賞美食節 ，八人同行平日晚餐吃到飽 特別優惠價$5928/8人（原價$7904） - 1,餐飲,,,
饗食天堂 - 台北京站店 - 全台【饗食天堂】EZTABLE 2020 花賞美食節 ，五人同行平日晚餐吃到飽 特別優惠價$3952/5人（原價$4940） - 1,餐飲,,,
饗食天堂 - 台北京站店 - 全台【饗食天堂】EZTABLE 2020 花賞美食節 ，假日午餐吃到飽 特別優惠價$988/人 - 2,餐飲,,,
饗食天堂 - 台北京站店 - 全台【饗食天堂】EZTABLE 獨家方案，7人同行 平日下午茶吃到飽，特別優惠價 $4824 /7人（原價$5376） - 1,餐飲,,,
饗食天堂 - 台北京站店 - 全台【饗食天堂】EZTABLE 獨家方案，8人同行 平日晚餐吃到飽，特別優惠價 $6956 /8人（原價$7904） - 1,餐飲,,,
